sample_idx,question,answer,contexts,faithfulness,answer_relevancy,context_relevancy
275,How many episodes in the last season of house of cards?,"On December 4, 2017, Ted Sarandos, Netflix's chief content officer, announced that production for ""House of Cards"" would restart in 2018 with Robin Wright in the lead, and revealed that the sixth and final season of the show would now consist of eight episodes.","['- (House of Cards (American TV series)) On December 4, 2017, Ted Sarandos, Netflix\'s chief content officer, announced that production for ""House of Cards"" would restart in 2018 with Robin Wright in the lead, and revealed that the sixth and final season of the show would now consist of eight episodes.\r\n- (House of Cards (British TV series)) On December 4, 2017, Ted Sarandos, Netflix\'s chief content officer, announced that production for ""House of Cards"" would restart in 2018 with Robin Wright in the lead, and revealed that the sixth and final season of the show would now consist of eight episodes.\r\n- (QA_1) How many episodes in the last season of the American version of House of Cards? 8, eight.\r\n- (QA_2) How many episodes in the first (and last) season of the British version of House of Cards? 4, four.']",1.0,0.8749464066846299,0.16666666666666666
276,Who was the roman emperor when jerusalem was destroyed?,"The siege of Jerusalem in the year 70 CE was the decisive event of the First Jewish–Roman War, in which the Roman army captured the city of Jerusalem and destroyed both the city and its Temple. The Roman army, led by the future Emperor Titus, with Tiberius Julius Alexander as his second-in-command, besieged and conquered the city of Jerusalem, which had been controlled by Judean rebel factions since 66 CE, following the Jerusalem riots of 66, when the Judean provisional government was formed in Jerusalem. Josephus places the siege in the second year of Vespasian, which corresponds to year 70 of the Common Era.","['- (Siege of Jerusalem (70 CE)) The siege of Jerusalem in the year 70 CE was the decisive event of the First Jewish–Roman War, in which the Roman army captured the city of Jerusalem and destroyed both the city and its Temple. The Roman army, led by the future Emperor Titus, with Tiberius Julius Alexander as his second-in-command, besieged and conquered the city of Jerusalem, which had been controlled by Judean rebel factions since 66 CE, following the Jerusalem riots of 66, when the Judean provisional government was formed in Jerusalem. Josephus places the siege in the second year of Vespasian, which corresponds to year 70 of the Common Era.\r\n- (QA_1) Who was the future roman emperor in charge of the army when jerusalem was destroyed? Emperor Titus, Titus.\r\n- (QA_2) Who was the roman emperor when jerusalem was destroyed in 70 CE? Vespasian.']",1.0,0.4592350014954336,0.14285714285714285
277,Who plays leonard on the big bang theory?,Johnny Galecki played Leonard Hofstadter in the CBS sitcom The Big Bang Theory. Leonard makes a brief non-speaking cameo as a child in the Season 2 finale of Young Sheldon; he was portrayed by Isaac Harger as a child.,"['- (Johnny Galecki) Johnny Galecki played Leonard Hofstadter in the CBS sitcom The Big Bang Theory. Leonard makes a brief non-speaking cameo as a child in the Season 2 finale of Young Sheldon; he was portrayed by Isaac Harger as a child.\r\n- (QA_1) Who plays Leonard on the show Big Bang Theory? Johnny Galecki.\r\n- (QA_2) Who plays Leonard on the Big Bang Theory spin off, Young Sheldon? Isaac Harger.']",1.0,0.8652221072085539,0.5
278,When did dont look back in anger come out?,"""Don't Look Back in Anger"" is a song by the English rock band Oasis. It was released on 19 February 1996 as the fourth single from their second studio album, ""(What's the Story) Morning Glory?"" (2 October 1995).","['- (QA_1) When did ""Don\'t Look Back in Anger"" come out as a single? 19 February 1996.\r\n- (QA_2) When did ""Don\'t Look Back in Anger"" come out on an album? 2 October 1995.']",0.6666666666666666,0.37026437941135876,0.5
279,Who plays the role of nelson mandela in long walk to freedom?,"Mandela: Long Walk to Freedom is a 2013 British-South African biographical film directed by Justin Chadwick from a script written by William Nicholson and starring Idrissa Akunu Elba as older adult Nelson Mandela, Atandwa Kani as 16-23 year old Nelson Mandela, and Siza Pini as 7-9 year old Nelson Mandela.","['- (Mandela: Long Walk to Freedom) Mandela: Long Walk to Freedom is a 2013 British-South African biographical film directed by Justin Chadwick from a script written by William Nicholson and starring Idrissa Akunu Elba as older adult Nelson Mandela, Atandwa Kani as 16-23 year old Nelson Mandela, and Siza Pini as 7-9 year old Nelson Mandela.\r\n- (QA_1) Who plays the role of nelson mandela as an older adult in long walk to freedom? Idrissa Akuna Elba, Idris Elba, Elba.\r\n- (QA_2) Who plays the role of 16-23 year old nelson mandela in long walk to freedom? Kani, Atandwa Kani.\r\n- (QA_3) Who plays the role of 7-9 year old nelson mandela in long walk to freedom? Siza Pini.']",1.0,0.8273918130133447,0.42857142857142855
280,When did the rolling stones play in hyde park?,"The Rolling Stones played at The Stones in the Park which was a free outdoor festival held in Hyde Park on 5 July 1969. The Rolling Stones returned to Hyde Park during their 50 & Counting concert tour on July 6 and 13, 2013.",['- (QA_1) When did the Rolling Stones play in Hyde Park for free? 5 July 1969.\r\n- (QA_2) When did the Rolling Stones play in Hyde Park as part of the 50 & Counting tour? 6 and 13 July 2013.'],0.6,0.8899824470585344,1.0
281,Who is the wife of lakshmana in ramayana?,"Urmila is a character in the Hindu religious text of Ramayana. She was the wife of Lakshmana, younger brother of Rama. Anjali Vyas plays Urmila in the 1987 television series Ramayan.","['- (Urmila) Urmila is a character in the Hindu religious text of Ramayana. She was the wife of Lakshmana, younger brother of Rama. Anjali Vyas plays Urmila in the 1987 television series Ramayan.\r\n- (QA_1) Who is the wife of lakshmana in ramayana, the Sanskrit epic? Urmila.\r\n- (QA_2) What character is the wife of lakshmana in ramayana? Urmila.\r\n- (QA_3) What portrays the wife of lakshmana in ramayana? Anjali Vyas.']",1.0,0.7296446714074012,0.2222222222222222
282,Who played the murderer in silence of the lambs?,"The Silence of the Lambs is a 1991 American psychological horror film .It stars Jodie Foster as Clarice Starling, a young FBI trainee who is hunting a serial killer, ""Buffalo Bill"" played by Ted Levine. To catch him, she seeks the advice of the imprisoned Dr. Hannibal Lecter, played by Anthony Hopkins. Aaron Paul plays Eddie LaRoche/ ""The Worm"" in the eleventh episode of the first season of the American mystery television series ""Veronica Mars"".","['- (QA_1) Who played the murderer in the silence of the lamb episode of Veronica Mars? Aaron Paul, Aaron Paul Sturtevant.\r\n- (QA_2) Who played the murderer Dr. Hannibal Lecter in silence of the lambs? Sir Philip Anthony Hopkins, Anthony Hopkins, Sir Philip Anthony Hopkins CBE.\r\n- (QA_3) Who played the murderer Buffalo Bill in silence of the lambs? Frank Theodore Levine, Ted Levine.']",0.4,0.7317739645079239,0.6666666666666666
283,When does the new linkin park cd come out?,"The band's seventh album, One More Light, was released on May 19, 2017. In November 2017, the band announced that a live album compiled from their final tour with Bennington, titled One More Light Live, would be released on December 15, 2017.","[""- (Linkin Park) The band's seventh album, One More Light, was released on May 19, 2017. In November 2017, the band announced that a live album compiled from their final tour with Bennington, titled One More Light Live, would be released on December 15, 2017.\r\n- (QA_1) When does the new linkin park cd, One More Light Live, come out? December 15, 2017.\r\n- (QA_2) When did Linkin Park's album One More Light come out? May 19 , 2017, May 19, 2017.""]",1.0,0.6365941040051443,0.3333333333333333
284,Who has played the most games in the premier league?,"Gareth Barry has made 653 Premier League appearances, making his the player with the most games in the premier league. Manchester United have won more trophies than any other club in English football, with a record 20 League titles, 12 FA Cups, five League Cups and a record 21 FA Community Shields.","['- (Premier League records and statistics) Gareth Barry has made 653 Premier League appearances, making his the player with the most games in the premier league. Manchester United have won more trophies than any other club in English football, with a record 20 League titles, 12 FA Cups, five League Cups and a record 21 FA Community Shields.\r\n- (QA_1) Who is the player that has played the most games in the premier league? Barry, Gareth Barry.\r\n- (QA_2) Who are the teams that have played the most games in the premier league? Manchester United, Manchester United, Arsenal, Chelsea, Liverpool, Tottenham Hotspur, and Everton, Chelsea, Tottenham Hotspur, Liverpool, Arsenal, Everton.']",1.0,0.8226405057189122,0.16666666666666666
285,How many sports are there in the 2018 commonwealth games?,"The 2018 Commonwealth Games featured 18 different sports encompassing 23 disciplines and 275 events. The approved sports included the 10 core sports: athletics, badminton, boxing, hockey, lawn bowls, netball (for women), rugby sevens, squash, swimming and weightlifting.","['- (2018 Commonwealth Games) The 2018 Commonwealth Games featured 18 different sports encompassing 23 disciplines and 275 events. The approved sports included the 10 core sports: athletics, badminton, boxing, hockey, lawn bowls, netball (for women), rugby sevens, squash, swimming and weightlifting.\r\n- (QA_1) How many core core sports were at the 2018 Commonwealth games? 10.\r\n- (QA_2) How many non core core sports were at the 2018 Commonwealth games? 8.\r\n- (QA_3) How many sports total were at the 2018 Commonwealth games? 18.']",1.0,0.846290965909633,0.375
286,What are the products that result from the light reactions of photosynthesis?,"02, NADPH and ATP are the products that result from the light reactions of oxygenic photosynthesis. Sulfur, NADH, and ATP result from the light reactions of photosynthesis by green sulfur bacteria.","['- (Light-dependent reactions) 02, NADPH and ATP are the products that result from the light reactions of oxygenic photosynthesis. Sulfur, NADH, and ATP result from the light reactions of photosynthesis by green sulfur bacteria.\r\n- (QA_1) What are the products that result from the light reactions of oxygenic photosynthesis? O2, NADPH, ATP.\r\n- (QA_2) What are the products that result from the light reactions of photosynthesis by green sulfur bacteria? sulfur, NADH, ATP.']",1.0,0.7024436334918106,0.3333333333333333
